Id,log_date,log_time,total_steps,average_intensity,total_intensity,calories,dataset_window,is_weekend,week_day,window_day_index
8053475328,2016-04-28,22:00:00,4183,1.7,102.0,377.0,2016-04-12_to_2016-05-12,false,5,17
4558609924,2016-04-28,07:00:00,840,0.633333,38.0,129.0,2016-04-12_to_2016-05-12,false,5,17
5577150313,2016-04-28,19:00:00,1035,1.366667,82.0,331.0,2016-04-12_to_2016-05-12,false,5,17
5553957443,2016-04-28,07:00:00,2046,0.7,42.0,160.0,2016-04-12_to_2016-05-12,false,5,17
7007744171,2016-04-28,10:00:00,3163,1.45,87.0,293.0,2016-04-12_to_2016-05-12,false,5,17
4388161847,2016-04-28,05:00:00,1305,0.916667,55.0,226.0,2016-04-12_to_2016-05-12,false,5,17
2873212765,2016-04-28,06:00:00,3108,1.533333,92.0,226.0,2016-04-12_to_2016-05-12,false,5,17
8792009665,2016-04-28,16:00:00,931,0.683333,41.0,192.0,2016-04-12_to_2016-05-12,false,5,17
8053475328,2016-04-28,13:00:00,1413,0.633333,38.0,186.0,2016-04-12_to_2016-05-12,false,5,17
7007744171,2016-04-28,08:00:00,1156,0.7,42.0,170.0,2016-04-12_to_2016-05-12,false,5,17
3372868164,2016-04-28,08:00:00,436,0.65,39.0,115.0,2016-04-12_to_2016-05-12,false,5,17
6962181067,2016-04-28,09:00:00,901,0.583333,35.0,123.0,2016-04-12_to_2016-05-12,false,5,17
8583815059,2016-04-28,13:00:00,1867,0.983333,59.0,267.0,2016-04-12_to_2016-05-12,false,5,17
4319703577,2016-04-28,12:00:00,976,0.616667,37.0,142.0,2016-04-12_to_2016-05-12,false,5,17
8583815059,2016-04-28,14:00:00,1474,0.983333,59.0,222.0,2016-04-12_to_2016-05-12,false,5,17
1844505072,2016-04-28,12:00:00,705,0.566667,34.0,122.0,2016-04-12_to_2016-05-12,false,5,17
1644430081,2016-04-28,20:00:00,1236,0.783333,47.0,218.0,2016-04-12_to_2016-05-12,false,5,17
1503960366,2016-04-28,23:00:00,1512,0.8,48.0,121.0,2016-04-12_to_2016-05-12,false,5,17
8053475328,2016-04-29,14:00:00,4316,1.766667,106.0,396.0,2016-04-12_to_2016-05-12,false,6,18
4558609924,2016-04-29,16:00:00,2660,1.116667,67.0,186.0,2016-04-12_to_2016-05-12,false,6,18
8583815059,2016-04-29,08:00:00,3955,1.833333,110.0,408.0,2016-04-12_to_2016-05-12,false,6,18
3977333714,2016-04-29,10:00:00,1268,0.583333,35.0,101.0,2016-04-12_to_2016-05-12,false,6,18
2022484408,2016-04-29,14:00:00,1655,0.783333,47.0,231.0,2016-04-12_to_2016-05-12,false,6,18
7007744171,2016-04-29,18:00:00,1051,0.583333,35.0,164.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,18:00:00,660,0.633333,38.0,143.0,2016-04-12_to_2016-05-12,false,6,18
8792009665,2016-04-29,17:00:00,678,0.716667,43.0,202.0,2016-04-12_to_2016-05-12,false,6,18
2022484408,2016-04-29,09:00:00,1457,1.866667,112.0,318.0,2016-04-12_to_2016-05-12,false,6,18
8583815059,2016-04-29,13:00:00,1905,1.083333,65.0,258.0,2016-04-12_to_2016-05-12,false,6,18
4388161847,2016-04-29,05:00:00,1015,0.733333,44.0,206.0,2016-04-12_to_2016-05-12,false,6,18
5553957443,2016-04-29,11:00:00,2456,1.783333,107.0,254.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,19:00:00,1029,0.766667,46.0,162.0,2016-04-12_to_2016-05-12,false,6,18
5553957443,2016-04-29,16:00:00,2887,1.083333,65.0,192.0,2016-04-12_to_2016-05-12,false,6,18
6962181067,2016-04-29,09:00:00,1162,0.75,45.0,168.0,2016-04-12_to_2016-05-12,false,6,18
3372868164,2016-04-29,12:00:00,707,0.566667,34.0,118.0,2016-04-12_to_2016-05-12,false,6,18
6962181067,2016-04-29,12:00:00,2129,1.083333,65.0,175.0,2016-04-12_to_2016-05-12,false,6,18
8583815059,2016-04-29,16:00:00,1061,0.716667,43.0,197.0,2016-04-12_to_2016-05-12,false,6,18
2026352035,2016-04-29,13:00:00,912,0.566667,34.0,105.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,16:00:00,1065,0.633333,38.0,155.0,2016-04-12_to_2016-05-12,false,6,18
5553957443,2016-04-29,07:00:00,2761,1.033333,62.0,180.0,2016-04-12_to_2016-05-12,false,6,18
8378563200,2016-04-29,08:00:00,1071,0.583333,35.0,202.0,2016-04-12_to_2016-05-12,false,6,18
3372868164,2016-04-29,11:00:00,2510,0.816667,49.0,163.0,2016-04-12_to_2016-05-12,false,6,18
7007744171,2016-04-29,14:00:00,2050,0.75,45.0,212.0,2016-04-12_to_2016-05-12,false,6,18
4319703577,2016-04-29,15:00:00,474,0.566667,34.0,122.0,2016-04-12_to_2016-05-12,false,6,18
5577150313,2016-04-29,19:00:00,1014,1.75,105.0,372.0,2016-04-12_to_2016-05-12,false,6,18
5577150313,2016-04-29,07:00:00,562,0.933333,56.0,239.0,2016-04-12_to_2016-05-12,false,6,18
1503960366,2016-04-29,14:00:00,1711,0.933333,56.0,136.0,2016-04-12_to_2016-05-12,false,6,18
8792009665,2016-04-29,10:00:00,763,0.766667,46.0,222.0,2016-04-12_to_2016-05-12,false,6,18
2022484408,2016-04-29,11:00:00,1452,0.583333,35.0,171.0,2016-04-12_to_2016-05-12,false,6,18
8053475328,2016-04-29,18:00:00,2405,1.033333,62.0,259.0,2016-04-12_to_2016-05-12,false,6,18
8053475328,2016-04-29,19:00:00,1968,0.783333,47.0,227.0,2016-04-12_to_2016-05-12,false,6,18
5577150313,2016-04-29,20:00:00,2206,2.15,129.0,463.0,2016-04-12_to_2016-05-12,false,6,18
4445114986,2016-04-29,17:00:00,661,0.566667,34.0,145.0,2016-04-12_to_2016-05-12,false,6,18
4702921684,2016-04-29,19:00:00,1278,0.766667,46.0,211.0,2016-04-12_to_2016-05-12,false,6,18
8792009665,2016-04-29,20:00:00,1055,0.616667,37.0,213.0,2016-04-12_to_2016-05-12,false,6,18
5553957443,2016-04-29,06:00:00,687,0.6,36.0,116.0,2016-04-12_to_2016-05-12,false,6,18
3372868164,2016-04-29,08:00:00,572,0.566667,34.0,107.0,2016-04-12_to_2016-05-12,false,6,18
5577150313,2016-04-29,06:00:00,1744,1.783333,107.0,411.0,2016-04-12_to_2016-05-12,false,6,18
4319703577,2016-04-29,10:00:00,1604,0.75,45.0,171.0,2016-04-12_to_2016-05-12,false,6,18
3372868164,2016-04-29,14:00:00,465,0.566667,34.0,115.0,2016-04-12_to_2016-05-12,false,6,18
7007744171,2016-04-29,19:00:00,2151,1.15,69.0,228.0,2016-04-12_to_2016-05-12,false,6,18
6962181067,2016-04-29,10:00:00,1345,1.15,69.0,232.0,2016-04-12_to_2016-05-12,false,6,18
4388161847,2016-04-29,06:00:00,2168,1.133333,68.0,286.0,2016-04-12_to_2016-05-12,false,6,18
7007744171,2016-04-29,08:00:00,3939,2.016667,121.0,325.0,2016-04-12_to_2016-05-12,false,6,18
3977333714,2016-04-29,22:00:00,2435,0.783333,47.0,154.0,2016-04-12_to_2016-05-12,false,6,18
7086361926,2016-04-29,17:00:00,1093,2.15,129.0,370.0,2016-04-12_to_2016-05-12,false,6,18
2873212765,2016-04-29,12:00:00,3995,1.8,108.0,238.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,13:00:00,1062,0.783333,47.0,171.0,2016-04-12_to_2016-05-12,false,6,18
7086361926,2016-04-29,18:00:00,1060,0.633333,38.0,180.0,2016-04-12_to_2016-05-12,false,6,18
7007744171,2016-04-29,07:00:00,3274,1.633333,98.0,270.0,2016-04-12_to_2016-05-12,false,6,18
7086361926,2016-04-29,13:00:00,2225,0.566667,34.0,211.0,2016-04-12_to_2016-05-12,false,6,18
1844505072,2016-04-29,11:00:00,845,0.6,36.0,130.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,12:00:00,1147,0.8,48.0,180.0,2016-04-12_to_2016-05-12,false,6,18
8792009665,2016-04-29,16:00:00,407,0.566667,34.0,198.0,2016-04-12_to_2016-05-12,false,6,18
8253242879,2016-04-29,12:00:00,3232,1.483333,89.0,256.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,15:00:00,774,0.75,45.0,157.0,2016-04-12_to_2016-05-12,false,6,18
4702921684,2016-04-29,12:00:00,1079,0.583333,35.0,186.0,2016-04-12_to_2016-05-12,false,6,18
7007744171,2016-04-29,17:00:00,1857,0.833333,50.0,223.0,2016-04-12_to_2016-05-12,false,6,18
1503960366,2016-04-29,23:00:00,1757,0.933333,56.0,140.0,2016-04-12_to_2016-05-12,false,6,18
4558609924,2016-04-29,15:00:00,2190,0.933333,56.0,165.0,2016-04-12_to_2016-05-12,false,6,18
2026352035,2016-04-29,15:00:00,1052,0.716667,43.0,116.0,2016-04-12_to_2016-05-12,false,6,18
2022484408,2016-04-29,10:00:00,1012,0.666667,40.0,177.0,2016-04-12_to_2016-05-12,false,6,18
4319703577,2016-04-29,19:00:00,1033,0.666667,40.0,136.0,2016-04-12_to_2016-05-12,false,6,18
2022484408,2016-04-29,13:00:00,1163,0.75,45.0,181.0,2016-04-12_to_2016-05-12,false,6,18
8792009665,2016-04-29,14:00:00,1332,1.233333,74.0,277.0,2016-04-12_to_2016-05-12,false,6,18
4702921684,2016-04-29,17:00:00,1223,0.65,39.0,200.0,2016-04-12_to_2016-05-12,false,6,18
8877689391,2016-04-29,12:00:00,1940,0.883333,53.0,235.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,14:00:00,1134,0.783333,47.0,169.0,2016-04-12_to_2016-05-12,false,6,18
6117666160,2016-04-29,17:00:00,653,0.633333,38.0,155.0,2016-04-12_to_2016-05-12,false,6,18
3977333714,2016-04-29,19:00:00,3673,1.9,114.0,191.0,2016-04-12_to_2016-05-12,false,6,18
8583815059,2016-04-29,14:00:00,2483,1.25,75.0,308.0,2016-04-12_to_2016-05-12,false,6,18
8583815059,2016-04-29,15:00:00,3085,1.716667,103.0,336.0,2016-04-12_to_2016-05-12,false,6,18
3372868164,2016-04-29,15:00:00,469,0.666667,40.0,120.0,2016-04-12_to_2016-05-12,false,6,18
4388161847,2016-04-30,13:00:00,1073,0.583333,35.0,203.0,2016-04-12_to_2016-05-12,true,7,19
8053475328,2016-04-30,15:00:00,3851,1.516667,91.0,369.0,2016-04-12_to_2016-05-12,true,7,19
1503960366,2016-04-30,16:00:00,3388,1.65,99.0,203.0,2016-04-12_to_2016-05-12,true,7,19
6290855005,2016-04-30,11:00:00,1937,0.883333,53.0,220.0,2016-04-12_to_2016-05-12,true,7,19
8877689391,2016-04-30,13:00:00,6745,2.066667,124.0,627.0,2016-04-12_to_2016-05-12,true,7,19
4702921684,2016-04-30,14:00:00,1757,0.816667,49.0,254.0,2016-04-12_to_2016-05-12,true,7,19
8792009665,2016-04-30,19:00:00,789,0.766667,46.0,210.0,2016-04-12_to_2016-05-12,true,7,19
8877689391,2016-04-30,11:00:00,1369,0.566667,34.0,212.0,2016-04-12_to_2016-05-12,true,7,19
1503960366,2016-04-30,17:00:00,2176,0.916667,55.0,160.0,2016-04-12_to_2016-05-12,true,7,19
3372868164,2016-04-30,10:00:00,129,0.566667,34.0,104.0,2016-04-12_to_2016-05-12,true,7,19
6962181067,2016-04-30,11:00:00,736,0.566667,34.0,125.0,2016-04-12_to_2016-05-12,true,7,19
2022484408,2016-04-30,15:00:00,2742,0.883333,53.0,222.0,2016-04-12_to_2016-05-12,true,7,19
1624580081,2016-04-30,19:00:00,185,0.616667,37.0,94.0,2016-04-12_to_2016-05-12,true,7,19
4388161847,2016-04-30,20:00:00,1245,0.716667,43.0,233.0,2016-04-12_to_2016-05-12,true,7,19
3977333714,2016-04-30,11:00:00,1744,0.916667,55.0,115.0,2016-04-12_to_2016-05-12,true,7,19
2022484408,2016-04-30,10:00:00,2094,0.733333,44.0,197.0,2016-04-12_to_2016-05-12,true,7,19
2026352035,2016-04-30,13:00:00,815,0.566667,34.0,104.0,2016-04-12_to_2016-05-12,true,7,19
1644430081,2016-04-30,18:00:00,2743,1.566667,94.0,323.0,2016-04-12_to_2016-05-12,true,7,19
1644430081,2016-04-30,11:00:00,1522,0.7,42.0,236.0,2016-04-12_to_2016-05-12,true,7,19
3372868164,2016-04-30,14:00:00,586,0.766667,46.0,130.0,2016-04-12_to_2016-05-12,true,7,19
8877689391,2016-04-30,14:00:00,10554,3.0,180.0,948.0,2016-04-12_to_2016-05-12,true,7,19
2873212765,2016-04-30,09:00:00,955,0.616667,37.0,129.0,2016-04-12_to_2016-05-12,true,7,19
4388161847,2016-04-30,11:00:00,2916,1.683333,101.0,366.0,2016-04-12_to_2016-05-12,true,7,19
6775888955,2016-04-30,19:00:00,715,0.7,42.0,214.0,2016-04-12_to_2016-05-12,true,7,19
7007744171,2016-04-30,09:00:00,485,0.583333,35.0,169.0,2016-04-12_to_2016-05-12,true,7,19
4388161847,2016-04-30,12:00:00,2355,1.083333,65.0,313.0,2016-04-12_to_2016-05-12,true,7,19
4702921684,2016-04-30,15:00:00,1009,0.616667,37.0,203.0,2016-04-12_to_2016-05-12,true,7,19
2022484408,2016-04-30,16:00:00,3286,1.466667,88.0,252.0,2016-04-12_to_2016-05-12,true,7,19
1644430081,2016-04-30,22:00:00,1201,0.6,36.0,212.0,2016-04-12_to_2016-05-12,true,7,19
8792009665,2016-04-30,13:00:00,769,0.583333,35.0,179.0,2016-04-12_to_2016-05-12,true,7,19
2873212765,2016-04-30,19:00:00,2466,0.933333,56.0,153.0,2016-04-12_to_2016-05-12,true,7,19
1644430081,2016-04-30,20:00:00,1363,0.616667,37.0,224.0,2016-04-12_to_2016-05-12,true,7,19
4558609924,2016-04-30,18:00:00,3370,1.433333,86.0,233.0,2016-04-12_to_2016-05-12,true,7,19
3372868164,2016-04-30,09:00:00,1970,1.5,90.0,236.0,2016-04-12_to_2016-05-12,true,7,19
2026352035,2016-04-30,12:00:00,1102,0.633333,38.0,114.0,2016-04-12_to_2016-05-12,true,7,19
6290855005,2016-04-30,16:00:00,1259,0.633333,38.0,187.0,2016-04-12_to_2016-05-12,true,7,19
4702921684,2016-04-30,11:00:00,2135,1.15,69.0,267.0,2016-04-12_to_2016-05-12,true,7,19
5577150313,2016-04-30,18:00:00,2249,2.933333,176.0,586.0,2016-04-12_to_2016-05-12,true,7,19
2022484408,2016-04-30,13:00:00,2418,0.816667,49.0,216.0,2016-04-12_to_2016-05-12,true,7,19
1644430081,2016-04-30,08:00:00,1116,0.6,36.0,194.0,2016-04-12_to_2016-05-12,true,7,19
6962181067,2016-04-30,20:00:00,1602,0.616667,37.0,129.0,2016-04-12_to_2016-05-12,true,7,19
2022484408,2016-04-30,14:00:00,1564,0.7,42.0,179.0,2016-04-12_to_2016-05-12,true,7,19
5577150313,2016-04-30,19:00:00,1832,2.016667,121.0,410.0,2016-04-12_to_2016-05-12,true,7,19
7086361926,2016-04-30,15:00:00,2508,1.183333,71.0,233.0,2016-04-12_to_2016-05-12,true,7,19
7086361926,2016-04-30,23:00:00,1464,0.9,54.0,223.0,2016-04-12_to_2016-05-12,true,7,19
6290855005,2016-04-30,10:00:00,944,0.666667,40.0,187.0,2016-04-12_to_2016-05-12,true,7,19
6962181067,2016-04-30,13:00:00,824,0.566667,34.0,124.0,2016-04-12_to_2016-05-12,true,7,19
8583815059,2016-04-30,13:00:00,1651,0.983333,59.0,248.0,2016-04-12_to_2016-05-12,true,7,19
8877689391,2016-04-30,15:00:00,4524,1.7,102.0,506.0,2016-04-12_to_2016-05-12,true,7,19
4558609924,2016-04-30,14:00:00,1721,0.766667,46.0,171.0,2016-04-12_to_2016-05-12,true,7,19
3977333714,2016-04-30,17:00:00,2292,0.9,54.0,147.0,2016-04-12_to_2016-05-12,true,7,19
3977333714,2016-04-30,20:00:00,1540,0.75,45.0,106.0,2016-04-12_to_2016-05-12,true,7,19
6290855005,2016-04-30,09:00:00,899,0.583333,35.0,174.0,2016-04-12_to_2016-05-12,true,7,19
1624580081,2016-04-30,13:00:00,3579,1.45,87.0,190.0,2016-04-12_to_2016-05-12,true,7,19
1644430081,2016-04-30,21:00:00,2543,1.35,81.0,307.0,2016-04-12_to_2016-05-12,true,7,19
4319703577,2016-04-30,12:00:00,1058,0.583333,35.0,128.0,2016-04-12_to_2016-05-12,true,7,19
4702921684,2016-04-30,13:00:00,1623,0.816667,49.0,235.0,2016-04-12_to_2016-05-12,true,7,19
4319703577,2016-04-30,13:00:00,1233,0.7,42.0,141.0,2016-04-12_to_2016-05-12,true,7,19
7086361926,2016-04-30,12:00:00,2636,1.15,69.0,235.0,2016-04-12_to_2016-05-12,true,7,19
8583815059,2016-04-30,12:00:00,1823,1.116667,67.0,253.0,2016-04-12_to_2016-05-12,true,7,19
5577150313,2016-04-30,11:00:00,2444,2.666667,160.0,519.0,2016-04-12_to_2016-05-12,true,7,19
6117666160,2016-04-30,20:00:00,613,0.6,36.0,137.0,2016-04-12_to_2016-05-12,true,7,19
5577150313,2016-04-30,12:00:00,952,0.95,57.0,253.0,2016-04-12_to_2016-05-12,true,7,19
4319703577,2016-04-30,20:00:00,1661,0.8,48.0,170.0,2016-04-12_to_2016-05-12,true,7,19
8792009665,2016-04-30,15:00:00,809,0.8,48.0,197.0,2016-04-12_to_2016-05-12,true,7,19
1503960366,2016-04-30,18:00:00,2319,1.183333,71.0,159.0,2016-04-12_to_2016-05-12,true,7,19
1644430081,2016-04-30,19:00:00,2275,1.0,60.0,287.0,2016-04-12_to_2016-05-12,true,7,19
5577150313,2016-04-30,13:00:00,1031,1.483333,89.0,332.0,2016-04-12_to_2016-05-12,true,7,19
4388161847,2016-04-30,09:00:00,1349,0.75,45.0,211.0,2016-04-12_to_2016-05-12,true,7,19
1503960366,2016-04-30,22:00:00,2139,0.783333,47.0,144.0,2016-04-12_to_2016-05-12,true,7,19
5577150313,2016-04-30,10:00:00,1228,1.816667,109.0,390.0,2016-04-12_to_2016-05-12,true,7,19
6962181067,2016-04-30,10:00:00,3293,1.616667,97.0,222.0,2016-04-12_to_2016-05-12,true,7,19
3977333714,2016-04-30,19:00:00,2939,1.566667,94.0,164.0,2016-04-12_to_2016-05-12,true,7,19
6290855005,2016-04-30,13:00:00,420,0.6,36.0,167.0,2016-04-12_to_2016-05-12,true,7,19
5577150313,2016-04-30,14:00:00,621,1.083333,65.0,299.0,2016-04-12_to_2016-05-12,true,7,19
8877689391,2016-05-01,10:00:00,2079,0.933333,56.0,225.0,2016-04-12_to_2016-05-12,true,1,20
2022484408,2016-05-01,10:00:00,3757,1.85,111.0,292.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-01,16:00:00,1028,1.266667,76.0,308.0,2016-04-12_to_2016-05-12,true,1,20
4388161847,2016-05-01,15:00:00,1214,0.716667,43.0,202.0,2016-04-12_to_2016-05-12,true,1,20
1644430081,2016-05-01,16:00:00,1090,0.733333,44.0,202.0,2016-04-12_to_2016-05-12,true,1,20
3977333714,2016-05-01,18:00:00,2425,1.2,72.0,141.0,2016-04-12_to_2016-05-12,true,1,20
5553957443,2016-05-01,12:00:00,1171,0.666667,40.0,133.0,2016-04-12_to_2016-05-12,true,1,20
1503960366,2016-05-01,22:00:00,1552,0.833333,50.0,127.0,2016-04-12_to_2016-05-12,true,1,20
6117666160,2016-05-01,13:00:00,947,0.783333,47.0,158.0,2016-04-12_to_2016-05-12,true,1,20
1624580081,2016-05-01,05:00:00,1748,0.816667,49.0,132.0,2016-04-12_to_2016-05-12,true,1,20
6775888955,2016-05-01,17:00:00,1002,0.866667,52.0,224.0,2016-04-12_to_2016-05-12,true,1,20
4445114986,2016-05-01,13:00:00,791,0.65,39.0,157.0,2016-04-12_to_2016-05-12,true,1,20
6290855005,2016-05-01,20:00:00,79,0.583333,35.0,176.0,2016-04-12_to_2016-05-12,true,1,20
6290855005,2016-05-01,09:00:00,3258,1.283333,77.0,286.0,2016-04-12_to_2016-05-12,true,1,20
8877689391,2016-05-01,20:00:00,1165,0.633333,38.0,179.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-01,19:00:00,1388,1.633333,98.0,395.0,2016-04-12_to_2016-05-12,true,1,20
1503960366,2016-05-01,23:00:00,2557,1.266667,76.0,161.0,2016-04-12_to_2016-05-12,true,1,20
1624580081,2016-05-01,08:00:00,8520,2.783333,167.0,369.0,2016-04-12_to_2016-05-12,true,1,20
8877689391,2016-05-01,09:00:00,2525,0.966667,58.0,265.0,2016-04-12_to_2016-05-12,true,1,20
8583815059,2016-05-01,00:00:00,1361,0.916667,55.0,226.0,2016-04-12_to_2016-05-12,true,1,20
2873212765,2016-05-01,10:00:00,1733,0.733333,44.0,125.0,2016-04-12_to_2016-05-12,true,1,20
2873212765,2016-05-01,12:00:00,1155,0.566667,34.0,115.0,2016-04-12_to_2016-05-12,true,1,20
1644430081,2016-05-01,14:00:00,1234,0.633333,38.0,197.0,2016-04-12_to_2016-05-12,true,1,20
1844505072,2016-05-01,00:00:00,1193,0.65,39.0,138.0,2016-04-12_to_2016-05-12,true,1,20
8378563200,2016-05-01,17:00:00,5661,2.7,162.0,567.0,2016-04-12_to_2016-05-12,true,1,20
2022484408,2016-05-01,18:00:00,866,0.6,36.0,146.0,2016-04-12_to_2016-05-12,true,1,20
6290855005,2016-05-01,10:00:00,3251,1.116667,67.0,262.0,2016-04-12_to_2016-05-12,true,1,20
1624580081,2016-05-01,07:00:00,7609,2.45,147.0,336.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-01,11:00:00,2110,2.566667,154.0,467.0,2016-04-12_to_2016-05-12,true,1,20
1927972279,2016-05-01,13:00:00,1783,0.916667,55.0,240.0,2016-04-12_to_2016-05-12,true,1,20
1644430081,2016-05-01,18:00:00,1013,0.566667,34.0,189.0,2016-04-12_to_2016-05-12,true,1,20
8583815059,2016-05-01,11:00:00,1179,0.633333,38.0,209.0,2016-04-12_to_2016-05-12,true,1,20
6290855005,2016-05-01,21:00:00,0,1.7,102.0,382.0,2016-04-12_to_2016-05-12,true,1,20
2022484408,2016-05-01,17:00:00,1088,0.633333,38.0,158.0,2016-04-12_to_2016-05-12,true,1,20
2022484408,2016-05-01,19:00:00,814,0.783333,47.0,185.0,2016-04-12_to_2016-05-12,true,1,20
1503960366,2016-05-01,18:00:00,2007,1.166667,70.0,159.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-01,08:00:00,1404,1.55,93.0,335.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-01,10:00:00,2161,2.883333,173.0,524.0,2016-04-12_to_2016-05-12,true,1,20
1624580081,2016-05-01,09:00:00,8976,2.816667,169.0,374.0,2016-04-12_to_2016-05-12,true,1,20
7086361926,2016-05-01,13:00:00,1481,0.7,42.0,187.0,2016-04-12_to_2016-05-12,true,1,20
7086361926,2016-05-01,14:00:00,1305,0.616667,37.0,201.0,2016-04-12_to_2016-05-12,true,1,20
8378563200,2016-05-01,16:00:00,3244,1.483333,89.0,374.0,2016-04-12_to_2016-05-12,true,1,20
6117666160,2016-05-01,18:00:00,1203,0.766667,46.0,165.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-01,09:00:00,2010,1.766667,106.0,374.0,2016-04-12_to_2016-05-12,true,1,20
7007744171,2016-05-01,13:00:00,1186,0.833333,50.0,251.0,2016-04-12_to_2016-05-12,true,1,20
1624580081,2016-05-01,06:00:00,2759,1.283333,77.0,177.0,2016-04-12_to_2016-05-12,true,1,20
6117666160,2016-05-01,12:00:00,683,0.716667,43.0,145.0,2016-04-12_to_2016-05-12,true,1,20
3977333714,2016-05-01,19:00:00,5020,2.45,147.0,240.0,2016-04-12_to_2016-05-12,true,1,20
7086361926,2016-05-01,08:00:00,2824,1.25,75.0,245.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-01,18:00:00,1098,1.55,93.0,371.0,2016-04-12_to_2016-05-12,true,1,20
4388161847,2016-05-01,08:00:00,2564,1.116667,67.0,273.0,2016-04-12_to_2016-05-12,true,1,20
1624580081,2016-05-01,10:00:00,4282,1.666667,100.0,201.0,2016-04-12_to_2016-05-12,true,1,20
6117666160,2016-05-01,11:00:00,1252,0.833333,50.0,170.0,2016-04-12_to_2016-05-12,true,1,20
4445114986,2016-05-01,15:00:00,1298,0.633333,38.0,174.0,2016-04-12_to_2016-05-12,true,1,20
7086361926,2016-05-01,10:00:00,2391,1.216667,73.0,238.0,2016-04-12_to_2016-05-12,true,1,20
6290855005,2016-05-01,18:00:00,250,0.566667,34.0,161.0,2016-04-12_to_2016-05-12,true,1,20
5577150313,2016-05-02,06:00:00,1856,1.966667,118.0,413.0,2016-04-12_to_2016-05-12,false,2,21
1503960366,2016-05-02,20:00:00,3903,1.75,105.0,231.0,2016-04-12_to_2016-05-12,false,2,21
2320127002,2016-05-02,21:00:00,1054,0.683333,41.0,127.0,2016-04-12_to_2016-05-12,false,2,21
4702921684,2016-05-02,21:00:00,1507,1.066667,64.0,233.0,2016-04-12_to_2016-05-12,false,2,21
6962181067,2016-05-02,18:00:00,1385,0.716667,43.0,143.0,2016-04-12_to_2016-05-12,false,2,21
7007744171,2016-05-02,10:00:00,2312,1.283333,77.0,257.0,2016-04-12_to_2016-05-12,false,2,21
5553957443,2016-05-02,06:00:00,831,0.566667,34.0,118.0,2016-04-12_to_2016-05-12,false,2,21
6962181067,2016-05-02,12:00:00,1937,1.0,60.0,165.0,2016-04-12_to_2016-05-12,false,2,21
8053475328,2016-05-02,18:00:00,663,0.566667,34.0,155.0,2016-04-12_to_2016-05-12,false,2,21
4319703577,2016-05-02,11:00:00,871,0.716667,43.0,146.0,2016-04-12_to_2016-05-12,false,2,21
1503960366,2016-05-02,12:00:00,2116,1.066667,64.0,153.0,2016-04-12_to_2016-05-12,false,2,21
5553957443,2016-05-02,17:00:00,1386,0.85,51.0,186.0,2016-04-12_to_2016-05-12,false,2,21
4445114986,2016-05-02,18:00:00,3764,1.766667,106.0,329.0,2016-04-12_to_2016-05-12,false,2,21
6962181067,2016-05-02,07:00:00,1123,0.6,36.0,129.0,2016-04-12_to_2016-05-12,false,2,21
1927972279,2016-05-02,11:00:00,2109,1.05,63.0,265.0,2016-04-12_to_2016-05-12,false,2,21
4319703577,2016-05-02,10:00:00,1722,0.916667,55.0,181.0,2016-04-12_to_2016-05-12,false,2,21
6290855005,2016-05-02,15:00:00,1178,0.6,36.0,183.0,2016-04-12_to_2016-05-12,false,2,21
4319703577,2016-05-02,17:00:00,589,0.6,36.0,128.0,2016-04-12_to_2016-05-12,false,2,21
2022484408,2016-05-02,10:00:00,737,0.583333,35.0,166.0,2016-04-12_to_2016-05-12,false,2,21
1624580081,2016-05-02,11:00:00,1649,0.8,48.0,111.0,2016-04-12_to_2016-05-12,false,2,21
4388161847,2016-05-02,18:00:00,4273,1.883333,113.0,536.0,2016-04-12_to_2016-05-12,false,2,21
2026352035,2016-05-02,18:00:00,1038,0.616667,37.0,114.0,2016-04-12_to_2016-05-12,false,2,21
2026352035,2016-05-02,17:00:00,779,0.6,36.0,104.0,2016-04-12_to_2016-05-12,false,2,21
3977333714,2016-05-02,20:00:00,2670,1.25,75.0,148.0,2016-04-12_to_2016-05-12,false,2,21
6117666160,2016-05-02,06:00:00,778,0.6,36.0,142.0,2016-04-12_to_2016-05-12,false,2,21
6962181067,2016-05-02,19:00:00,2368,1.2,72.0,187.0,2016-04-12_to_2016-05-12,false,2,21
6962181067,2016-05-02,09:00:00,1469,0.666667,40.0,136.0,2016-04-12_to_2016-05-12,false,2,21
7086361926,2016-05-02,17:00:00,1426,2.216667,133.0,398.0,2016-04-12_to_2016-05-12,false,2,21
