Id,log_date,log_time,total_sleep_records,total_sleep_minutes,total_time_in_bed,sleep_efficiency,dataset_window,window_day_index,week_day,is_weekend
1503960366,2016-05-11,00:00:00,1.0,285.0,306.0,0.93137254901960786,2016-04-12_to_2016-05-12,30,4,false
4702921684,2016-05-11,00:00:00,1.0,354.0,366.0,0.96721311475409832,2016-04-12_to_2016-05-12,30,4,false
2026352035,2016-05-11,00:00:00,1.0,523.0,553.0,0.945750452079566,2016-04-12_to_2016-05-12,30,4,false
7086361926,2016-05-11,00:00:00,1.0,451.0,463.0,0.97408207343412523,2016-04-12_to_2016-05-12,30,4,false
5577150313,2016-04-14,00:00:00,1.0,477.0,497.0,0.959758551307847,2016-04-12_to_2016-05-12,3,5,false
4445114986,2016-04-14,00:00:00,1.0,441.0,492.0,0.89634146341463417,2016-04-12_to_2016-05-12,3,5,false
4319703577,2016-04-14,00:00:00,1.0,535.0,557.0,0.96050269299820468,2016-04-12_to_2016-05-12,3,5,false
4702921684,2016-04-14,00:00:00,1.0,384.0,415.0,0.92530120481927713,2016-04-12_to_2016-05-12,3,5,false
5553957443,2016-04-14,00:00:00,1.0,357.0,418.0,0.854066985645933,2016-04-12_to_2016-05-12,3,5,false
7086361926,2016-04-14,00:00:00,1.0,472.0,476.0,0.99159663865546221,2016-04-12_to_2016-05-12,3,5,false
8378563200,2016-04-14,00:00:00,1.0,424.0,455.0,0.93186813186813189,2016-04-12_to_2016-05-12,3,5,false
2347167796,2016-04-14,00:00:00,1.0,445.0,489.0,0.91002044989775055,2016-04-12_to_2016-05-12,3,5,false
2026352035,2016-04-14,00:00:00,1.0,545.0,568.0,0.95950704225352113,2016-04-12_to_2016-05-12,3,5,false
8792009665,2016-04-14,00:00:00,1.0,486.0,503.0,0.96620278330019882,2016-04-12_to_2016-05-12,3,5,false
6775888955,2016-04-14,00:00:00,1.0,423.0,441.0,0.95918367346938771,2016-04-12_to_2016-05-12,3,5,false
3977333714,2016-04-14,00:00:00,1.0,291.0,397.0,0.73299748110831231,2016-04-12_to_2016-05-12,3,5,false
6962181067,2016-04-14,00:00:00,2.0,508.0,535.0,0.94953271028037378,2016-04-12_to_2016-05-12,3,5,false
7086361926,2016-04-21,00:00:00,1.0,390.0,411.0,0.948905109489051,2016-04-12_to_2016-05-12,10,5,false
5553957443,2016-04-21,00:00:00,1.0,399.0,431.0,0.925754060324826,2016-04-12_to_2016-05-12,10,5,false
6962181067,2016-04-21,00:00:00,1.0,451.0,457.0,0.986870897155361,2016-04-12_to_2016-05-12,10,5,false
3977333714,2016-04-21,00:00:00,1.0,332.0,512.0,0.6484375,2016-04-12_to_2016-05-12,10,5,false
4319703577,2016-04-21,00:00:00,1.0,59.0,65.0,0.90769230769230769,2016-04-12_to_2016-05-12,10,5,false
5577150313,2016-04-21,00:00:00,1.0,414.0,437.0,0.94736842105263153,2016-04-12_to_2016-05-12,10,5,false
1503960366,2016-04-21,00:00:00,1.0,325.0,364.0,0.8928571428571429,2016-04-12_to_2016-05-12,10,5,false
4445114986,2016-04-21,00:00:00,1.0,436.0,469.0,0.929637526652452,2016-04-12_to_2016-05-12,10,5,false
4702921684,2016-04-21,00:00:00,1.0,425.0,434.0,0.97926267281105994,2016-04-12_to_2016-05-12,10,5,false
4388161847,2016-04-21,00:00:00,1.0,442.0,458.0,0.96506550218340614,2016-04-12_to_2016-05-12,10,5,false
6117666160,2016-04-21,00:00:00,1.0,508.0,550.0,0.92363636363636359,2016-04-12_to_2016-05-12,10,5,false
8378563200,2016-04-21,00:00:00,1.0,396.0,417.0,0.94964028776978415,2016-04-12_to_2016-05-12,10,5,false
4558609924,2016-04-21,00:00:00,1.0,126.0,137.0,0.91970802919708028,2016-04-12_to_2016-05-12,10,5,false
2026352035,2016-04-21,00:00:00,1.0,477.0,514.0,0.92801556420233466,2016-04-12_to_2016-05-12,10,5,false
2347167796,2016-04-21,00:00:00,1.0,460.0,484.0,0.95041322314049592,2016-04-12_to_2016-05-12,10,5,false
8792009665,2016-04-28,00:00:00,1.0,402.0,416.0,0.96634615384615385,2016-04-12_to_2016-05-12,17,5,false
1927972279,2016-04-28,00:00:00,1.0,166.0,178.0,0.93258426966292129,2016-04-12_to_2016-05-12,17,5,false
4445114986,2016-04-28,00:00:00,1.0,419.0,442.0,0.94796380090497734,2016-04-12_to_2016-05-12,17,5,false
2347167796,2016-04-28,00:00:00,1.0,408.0,450.0,0.90666666666666662,2016-04-12_to_2016-05-12,17,5,false
7086361926,2016-04-28,00:00:00,1.0,354.0,367.0,0.96457765667574935,2016-04-12_to_2016-05-12,17,5,false
6962181067,2016-04-28,00:00:00,1.0,440.0,453.0,0.9713024282560706,2016-04-12_to_2016-05-12,17,5,false
1503960366,2016-04-28,00:00:00,1.0,366.0,393.0,0.93129770992366412,2016-04-12_to_2016-05-12,17,5,false
4702921684,2016-04-28,00:00:00,1.0,442.0,461.0,0.95878524945770061,2016-04-12_to_2016-05-12,17,5,false
8378563200,2016-04-28,00:00:00,1.0,506.0,556.0,0.91007194244604317,2016-04-12_to_2016-05-12,17,5,false
2026352035,2016-04-28,00:00:00,1.0,513.0,545.0,0.94128440366972477,2016-04-12_to_2016-05-12,17,5,false
4388161847,2016-04-28,00:00:00,1.0,428.0,458.0,0.93449781659388642,2016-04-12_to_2016-05-12,17,5,false
6117666160,2016-04-28,00:00:00,1.0,393.0,416.0,0.94471153846153844,2016-04-12_to_2016-05-12,17,5,false
4319703577,2016-04-28,00:00:00,1.0,497.0,522.0,0.95210727969348663,2016-04-12_to_2016-05-12,17,5,false
3977333714,2016-04-28,00:00:00,1.0,261.0,423.0,0.61702127659574468,2016-04-12_to_2016-05-12,17,5,false
5577150313,2016-04-28,00:00:00,1.0,361.0,372.0,0.97043010752688175,2016-04-12_to_2016-05-12,17,5,false
5553957443,2016-04-28,00:00:00,1.0,421.0,457.0,0.92122538293216627,2016-04-12_to_2016-05-12,17,5,false
3977333714,2016-05-05,00:00:00,1.0,318.0,480.0,0.6625,2016-04-12_to_2016-05-12,24,5,false
8378563200,2016-05-05,00:00:00,1.0,381.0,417.0,0.91366906474820142,2016-04-12_to_2016-05-12,24,5,false
4388161847,2016-05-05,00:00:00,1.0,471.0,495.0,0.95151515151515154,2016-04-12_to_2016-05-12,24,5,false
5553957443,2016-05-05,00:00:00,1.0,419.0,464.0,0.90301724137931039,2016-04-12_to_2016-05-12,24,5,false
2026352035,2016-05-05,00:00:00,1.0,468.0,485.0,0.96494845360824744,2016-04-12_to_2016-05-12,24,5,false
4020332650,2016-05-05,00:00:00,1.0,226.0,248.0,0.91129032258064513,2016-04-12_to_2016-05-12,24,5,false
5577150313,2016-05-05,00:00:00,1.0,74.0,78.0,0.94871794871794868,2016-04-12_to_2016-05-12,24,5,false
1503960366,2016-05-05,00:00:00,1.0,247.0,264.0,0.93560606060606055,2016-04-12_to_2016-05-12,24,5,false
4445114986,2016-05-05,00:00:00,2.0,462.0,513.0,0.90058479532163738,2016-04-12_to_2016-05-12,24,5,false
6962181067,2016-05-05,00:00:00,1.0,467.0,491.0,0.95112016293279023,2016-04-12_to_2016-05-12,24,5,false
4702921684,2016-05-05,00:00:00,1.0,414.0,428.0,0.96728971962616828,2016-04-12_to_2016-05-12,24,5,false
6117666160,2016-05-05,00:00:00,1.0,392.0,415.0,0.944578313253012,2016-04-12_to_2016-05-12,24,5,false
7086361926,2016-05-12,00:00:00,1.0,444.0,457.0,0.97155361050328226,2016-04-12_to_2016-05-12,31,5,false
4445114986,2016-05-12,00:00:00,1.0,483.0,501.0,0.9640718562874252,2016-04-12_to_2016-05-12,31,5,false
4319703577,2016-05-12,00:00:00,1.0,302.0,321.0,0.940809968847352,2016-04-12_to_2016-05-12,31,5,false
6962181067,2016-05-12,00:00:00,1.0,516.0,535.0,0.96448598130841123,2016-04-12_to_2016-05-12,31,5,false
5553957443,2016-05-12,00:00:00,1.0,438.0,475.0,0.92210526315789476,2016-04-12_to_2016-05-12,31,5,false
8378563200,2016-05-12,00:00:00,1.0,496.0,546.0,0.90842490842490842,2016-04-12_to_2016-05-12,31,5,false
2026352035,2016-05-12,00:00:00,1.0,456.0,485.0,0.9402061855670103,2016-04-12_to_2016-05-12,31,5,false
4702921684,2016-05-12,00:00:00,1.0,404.0,442.0,0.91402714932126694,2016-04-12_to_2016-05-12,31,5,false
2026352035,2016-04-15,00:00:00,1.0,523.0,573.0,0.912739965095986,2016-04-12_to_2016-05-12,4,6,false
4388161847,2016-04-15,00:00:00,1.0,499.0,526.0,0.9486692015209125,2016-04-12_to_2016-05-12,4,6,false
4319703577,2016-04-15,00:00:00,1.0,465.0,491.0,0.94704684317718946,2016-04-12_to_2016-05-12,4,6,false
2347167796,2016-04-15,00:00:00,1.0,452.0,504.0,0.89682539682539686,2016-04-12_to_2016-05-12,4,6,false
7086361926,2016-04-15,00:00:00,1.0,377.0,386.0,0.97668393782383423,2016-04-12_to_2016-05-12,4,6,false
1503960366,2016-04-15,00:00:00,1.0,412.0,442.0,0.9321266968325792,2016-04-12_to_2016-05-12,4,6,false
5553957443,2016-04-15,00:00:00,1.0,377.0,409.0,0.921760391198044,2016-04-12_to_2016-05-12,4,6,false
3977333714,2016-04-15,00:00:00,1.0,424.0,556.0,0.762589928057554,2016-04-12_to_2016-05-12,4,6,false
5577150313,2016-04-15,00:00:00,1.0,392.0,413.0,0.94915254237288138,2016-04-12_to_2016-05-12,4,6,false
4702921684,2016-04-15,00:00:00,1.0,253.0,257.0,0.98443579766536971,2016-04-12_to_2016-05-12,4,6,false
4445114986,2016-04-15,00:00:00,2.0,337.0,379.0,0.8891820580474934,2016-04-12_to_2016-05-12,4,6,false
1927972279,2016-04-15,00:00:00,2.0,475.0,499.0,0.95190380761523041,2016-04-12_to_2016-05-12,4,6,false
8378563200,2016-04-15,00:00:00,1.0,513.0,533.0,0.96247654784240155,2016-04-12_to_2016-05-12,4,6,false
6962181067,2016-04-15,00:00:00,1.0,370.0,386.0,0.95854922279792742,2016-04-12_to_2016-05-12,4,6,false
1844505072,2016-04-15,00:00:00,1.0,644.0,961.0,0.67013527575442244,2016-04-12_to_2016-05-12,4,6,false
8792009665,2016-04-15,00:00:00,1.0,363.0,377.0,0.96286472148541113,2016-04-12_to_2016-05-12,4,6,false
6775888955,2016-04-15,00:00:00,1.0,391.0,406.0,0.96305418719211822,2016-04-12_to_2016-05-12,4,6,false
8792009665,2016-04-22,00:00:00,1.0,391.0,407.0,0.9606879606879607,2016-04-12_to_2016-05-12,11,6,false
7086361926,2016-04-22,00:00:00,1.0,428.0,448.0,0.9553571428571429,2016-04-12_to_2016-05-12,11,6,false
5577150313,2016-04-22,00:00:00,1.0,338.0,366.0,0.92349726775956287,2016-04-12_to_2016-05-12,11,6,false
4319703577,2016-04-22,00:00:00,1.0,533.0,550.0,0.96909090909090911,2016-04-12_to_2016-05-12,11,6,false
4445114986,2016-04-22,00:00:00,1.0,388.0,417.0,0.9304556354916067,2016-04-12_to_2016-05-12,11,6,false
6962181067,2016-04-22,00:00:00,1.0,425.0,435.0,0.97701149425287359,2016-04-12_to_2016-05-12,11,6,false
2026352035,2016-04-22,00:00:00,1.0,520.0,545.0,0.95412844036697253,2016-04-12_to_2016-05-12,11,6,false
8378563200,2016-04-22,00:00:00,1.0,441.0,469.0,0.94029850746268662,2016-04-12_to_2016-05-12,11,6,false
2347167796,2016-04-22,00:00:00,1.0,405.0,461.0,0.87852494577006512,2016-04-12_to_2016-05-12,11,6,false
5553957443,2016-04-22,00:00:00,1.0,322.0,353.0,0.91218130311614731,2016-04-12_to_2016-05-12,11,6,false
6117666160,2016-04-22,00:00:00,1.0,480.0,546.0,0.87912087912087911,2016-04-12_to_2016-05-12,11,6,false
3977333714,2016-04-22,00:00:00,1.0,355.0,476.0,0.74579831932773111,2016-04-12_to_2016-05-12,11,6,false
4388161847,2016-04-22,00:00:00,1.0,82.0,85.0,0.96470588235294119,2016-04-12_to_2016-05-12,11,6,false
1503960366,2016-04-29,00:00:00,1.0,341.0,354.0,0.963276836158192,2016-04-12_to_2016-05-12,18,6,false
6962181067,2016-04-29,00:00:00,1.0,433.0,447.0,0.96868008948545858,2016-04-12_to_2016-05-12,18,6,false
4702921684,2016-04-29,00:00:00,1.0,433.0,447.0,0.96868008948545858,2016-04-12_to_2016-05-12,18,6,false
4558609924,2016-04-29,00:00:00,1.0,171.0,179.0,0.95530726256983245,2016-04-12_to_2016-05-12,18,6,false
4445114986,2016-04-29,00:00:00,1.0,106.0,108.0,0.98148148148148151,2016-04-12_to_2016-05-12,18,6,false
8378563200,2016-04-29,00:00:00,1.0,527.0,562.0,0.93772241992882566,2016-04-12_to_2016-05-12,18,6,false
2026352035,2016-04-29,00:00:00,1.0,490.0,510.0,0.96078431372549022,2016-04-12_to_2016-05-12,18,6,false
6117666160,2016-04-29,00:00:00,1.0,600.0,636.0,0.94339622641509435,2016-04-12_to_2016-05-12,18,6,false
8792009665,2016-04-29,00:00:00,1.0,398.0,406.0,0.98029556650246308,2016-04-12_to_2016-05-12,18,6,false
4319703577,2016-04-29,00:00:00,1.0,523.0,546.0,0.95787545787545791,2016-04-12_to_2016-05-12,18,6,false
5553957443,2016-04-29,00:00:00,1.0,450.0,495.0,0.90909090909090906,2016-04-12_to_2016-05-12,18,6,false
3977333714,2016-04-29,00:00:00,1.0,333.0,478.0,0.696652719665272,2016-04-12_to_2016-05-12,18,6,false
1644430081,2016-04-29,00:00:00,1.0,119.0,127.0,0.937007874015748,2016-04-12_to_2016-05-12,18,6,false
2347167796,2016-04-29,00:00:00,1.0,411.0,473.0,0.86892177589852,2016-04-12_to_2016-05-12,18,6,false
5577150313,2016-04-29,00:00:00,1.0,459.0,485.0,0.94639175257731956,2016-04-12_to_2016-05-12,18,6,false
6962181067,2016-05-06,00:00:00,1.0,443.0,462.0,0.95887445887445888,2016-04-12_to_2016-05-12,25,6,false
3977333714,2016-05-06,00:00:00,1.0,323.0,512.0,0.630859375,2016-04-12_to_2016-05-12,25,6,false
2026352035,2016-05-06,00:00:00,1.0,524.0,548.0,0.95620437956204385,2016-04-12_to_2016-05-12,25,6,false
4319703577,2016-05-06,00:00:00,1.0,450.0,491.0,0.91649694501018331,2016-04-12_to_2016-05-12,25,6,false
6117666160,2016-05-06,00:00:00,2.0,658.0,698.0,0.94269340974212035,2016-04-12_to_2016-05-12,25,6,false
4702921684,2016-05-06,00:00:00,1.0,404.0,449.0,0.89977728285077951,2016-04-12_to_2016-05-12,25,6,false
8378563200,2016-05-06,00:00:00,1.0,323.0,355.0,0.90985915492957747,2016-04-12_to_2016-05-12,25,6,false
5553957443,2016-05-06,00:00:00,1.0,400.0,434.0,0.92165898617511521,2016-04-12_to_2016-05-12,25,6,false
4020332650,2016-05-06,00:00:00,1.0,385.0,408.0,0.94362745098039214,2016-04-12_to_2016-05-12,25,6,false
4445114986,2016-05-06,00:00:00,2.0,374.0,402.0,0.93034825870646765,2016-04-12_to_2016-05-12,25,6,false
1503960366,2016-05-06,00:00:00,1.0,334.0,367.0,0.91008174386920981,2016-04-12_to_2016-05-12,25,6,false
7086361926,2016-05-06,00:00:00,1.0,322.0,333.0,0.96696696696696693,2016-04-12_to_2016-05-12,25,6,false
3977333714,2016-04-16,00:00:00,1.0,283.0,510.0,0.55490196078431375,2016-04-12_to_2016-05-12,5,7,true
6117666160,2016-04-16,00:00:00,1.0,380.0,398.0,0.95477386934673369,2016-04-12_to_2016-05-12,5,7,true
4319703577,2016-04-16,00:00:00,1.0,506.0,522.0,0.96934865900383138,2016-04-12_to_2016-05-12,5,7,true
4388161847,2016-04-16,00:00:00,2.0,426.0,448.0,0.9508928571428571,2016-04-12_to_2016-05-12,5,7,true
1503960366,2016-04-16,00:00:00,2.0,340.0,367.0,0.92643051771117169,2016-04-12_to_2016-05-12,5,7,true
2026352035,2016-04-16,00:00:00,1.0,524.0,567.0,0.92416225749559078,2016-04-12_to_2016-05-12,5,7,true
5553957443,2016-04-16,00:00:00,2.0,651.0,686.0,0.94897959183673475,2016-04-12_to_2016-05-12,5,7,true
4702921684,2016-04-16,00:00:00,2.0,382.0,406.0,0.94088669950738912,2016-04-12_to_2016-05-12,5,7,true
4020332650,2016-04-16,00:00:00,1.0,77.0,77.0,1.0,2016-04-12_to_2016-05-12,5,7,true
7007744171,2016-04-16,00:00:00,1.0,79.0,82.0,0.96341463414634143,2016-04-12_to_2016-05-12,5,7,true
5577150313,2016-04-16,00:00:00,1.0,406.0,445.0,0.91235955056179774,2016-04-12_to_2016-05-12,5,7,true
4445114986,2016-04-16,00:00:00,1.0,462.0,499.0,0.92585170340681366,2016-04-12_to_2016-05-12,5,7,true
8378563200,2016-04-16,00:00:00,2.0,611.0,689.0,0.8867924528301887,2016-04-12_to_2016-05-12,5,7,true
6962181067,2016-04-16,00:00:00,1.0,357.0,366.0,0.97540983606557374,2016-04-12_to_2016-05-12,5,7,true
3977333714,2016-04-23,00:00:00,1.0,235.0,372.0,0.63172043010752688,2016-04-12_to_2016-05-12,12,7,true
4388161847,2016-04-23,00:00:00,1.0,478.0,501.0,0.95409181636726548,2016-04-12_to_2016-05-12,12,7,true
6962181067,2016-04-23,00:00:00,1.0,528.0,546.0,0.967032967032967,2016-04-12_to_2016-05-12,12,7,true
2320127002,2016-04-23,00:00:00,1.0,61.0,69.0,0.88405797101449279,2016-04-12_to_2016-05-12,12,7,true
5577150313,2016-04-23,00:00:00,1.0,384.0,402.0,0.95522388059701491,2016-04-12_to_2016-05-12,12,7,true
8792009665,2016-04-23,00:00:00,1.0,339.0,360.0,0.94166666666666665,2016-04-12_to_2016-05-12,12,7,true
2347167796,2016-04-23,00:00:00,1.0,374.0,386.0,0.9689119170984456,2016-04-12_to_2016-05-12,12,7,true
4702921684,2016-04-23,00:00:00,1.0,465.0,475.0,0.97894736842105268,2016-04-12_to_2016-05-12,12,7,true
8053475328,2016-04-23,00:00:00,1.0,331.0,337.0,0.98219584569732943,2016-04-12_to_2016-05-12,12,7,true
4319703577,2016-04-23,00:00:00,1.0,692.0,722.0,0.95844875346260383,2016-04-12_to_2016-05-12,12,7,true
5553957443,2016-04-23,00:00:00,2.0,631.0,725.0,0.8703448275862069,2016-04-12_to_2016-05-12,12,7,true
6117666160,2016-04-23,00:00:00,1.0,492.0,539.0,0.91280148423005569,2016-04-12_to_2016-05-12,12,7,true
2026352035,2016-04-23,00:00:00,1.0,522.0,554.0,0.9422382671480144,2016-04-12_to_2016-05-12,12,7,true
8378563200,2016-04-23,00:00:00,1.0,565.0,591.0,0.95600676818950936,2016-04-12_to_2016-05-12,12,7,true
1503960366,2016-04-23,00:00:00,1.0,361.0,384.0,0.94010416666666663,2016-04-12_to_2016-05-12,12,7,true
4319703577,2016-04-30,00:00:00,1.0,490.0,516.0,0.94961240310077522,2016-04-12_to_2016-05-12,19,7,true
5553957443,2016-04-30,00:00:00,2.0,775.0,843.0,0.91933570581257418,2016-04-12_to_2016-05-12,19,7,true
4445114986,2016-04-30,00:00:00,1.0,322.0,353.0,0.91218130311614731,2016-04-12_to_2016-05-12,19,7,true
4702921684,2016-04-30,00:00:00,1.0,479.0,501.0,0.95608782435129736,2016-04-12_to_2016-05-12,19,7,true
2026352035,2016-04-30,00:00:00,1.0,573.0,607.0,0.943986820428336,2016-04-12_to_2016-05-12,19,7,true
5577150313,2016-04-30,00:00:00,1.0,412.0,433.0,0.9515011547344111,2016-04-12_to_2016-05-12,19,7,true
1503960366,2016-04-30,00:00:00,1.0,404.0,425.0,0.95058823529411762,2016-04-12_to_2016-05-12,19,7,true
3977333714,2016-04-30,00:00:00,1.0,237.0,382.0,0.62041884816753923,2016-04-12_to_2016-05-12,19,7,true
4388161847,2016-04-30,00:00:00,2.0,409.0,430.0,0.9511627906976744,2016-04-12_to_2016-05-12,19,7,true
6962181067,2016-04-30,00:00:00,1.0,422.0,424.0,0.99528301886792447,2016-04-12_to_2016-05-12,19,7,true
1644430081,2016-04-30,00:00:00,1.0,124.0,142.0,0.87323943661971826,2016-04-12_to_2016-05-12,19,7,true
1844505072,2016-04-30,00:00:00,1.0,722.0,961.0,0.7513007284079084,2016-04-12_to_2016-05-12,19,7,true
7086361926,2016-04-30,00:00:00,1.0,485.0,489.0,0.99182004089979547,2016-04-12_to_2016-05-12,19,7,true
8792009665,2016-04-30,00:00:00,1.0,343.0,360.0,0.95277777777777772,2016-04-12_to_2016-05-12,19,7,true
8378563200,2016-04-30,00:00:00,1.0,468.0,555.0,0.84324324324324329,2016-04-12_to_2016-05-12,19,7,true
2026352035,2016-05-07,00:00:00,1.0,511.0,521.0,0.980806142034549,2016-04-12_to_2016-05-12,26,7,true
4319703577,2016-05-07,00:00:00,1.0,507.0,530.0,0.95660377358490567,2016-04-12_to_2016-05-12,26,7,true
4702921684,2016-05-07,00:00:00,1.0,520.0,543.0,0.9576427255985267,2016-04-12_to_2016-05-12,26,7,true
5553957443,2016-05-07,00:00:00,1.0,442.0,470.0,0.94042553191489364,2016-04-12_to_2016-05-12,26,7,true
4445114986,2016-05-07,00:00:00,2.0,401.0,436.0,0.91972477064220182,2016-04-12_to_2016-05-12,26,7,true
4388161847,2016-05-07,00:00:00,1.0,472.0,496.0,0.95161290322580649,2016-04-12_to_2016-05-12,26,7,true
1503960366,2016-05-07,00:00:00,1.0,331.0,349.0,0.9484240687679083,2016-04-12_to_2016-05-12,26,7,true
3977333714,2016-05-07,00:00:00,1.0,237.0,443.0,0.53498871331828446,2016-04-12_to_2016-05-12,26,7,true
7086361926,2016-05-07,00:00:00,1.0,530.0,548.0,0.96715328467153283,2016-04-12_to_2016-05-12,26,7,true
8378563200,2016-05-07,00:00:00,2.0,459.0,513.0,0.89473684210526316,2016-04-12_to_2016-05-12,26,7,true
8053475328,2016-05-07,00:00:00,1.0,74.0,75.0,0.98666666666666669,2016-04-12_to_2016-05-12,26,7,true
6117666160,2016-05-07,00:00:00,2.0,498.0,507.0,0.98224852071005919,2016-04-12_to_2016-05-12,26,7,true
6962181067,2016-05-07,00:00:00,1.0,298.0,334.0,0.89221556886227549,2016-04-12_to_2016-05-12,26,7,true
