Id,log_date,total_steps,total_distance,tracker_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,dataset_window,is_weekend,week_day,window_day_index,minutes_asleep,time_in_bed,sleep_efficiency,has_sleep_log_for_day,has_weight_log_for_day,weight_kg
6117666160,2016-04-07,4853,3.66000008583069,3.66000008583069,0.0,0.0,3.66000008583069,0.0,0,0,156,770,1903,2016-03-12_to_2016-04-11,false,5,27,,,,false,false,
8378563200,2016-04-08,8350,6.61999988555908,6.61999988555908,1.49000000953674,0.529999971389771,4.6100001335144,0.0,72,10,167,868,3713,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
8877689391,2016-04-08,23014,20.3899993896484,20.3899993896484,11.1000003814697,0.629999995231628,8.61999988555908,0.0,70,29,359,982,4196,2016-03-12_to_2016-04-11,false,6,28,,,,false,true,85.0
4445114986,2016-04-08,5543,3.72000002861023,3.72000002861023,0.0,0.0,3.72000002861023,0.0,0,0,266,941,2303,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
2320127002,2016-04-08,3417,2.29999995231628,2.29999995231628,0.0,0.0,2.29999995231628,0.0,0,0,153,1287,1625,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
1624580081,2016-04-08,6344,4.11999988555908,4.11999988555908,0.0,0.0,4.09999990463257,0.0,0,0,143,1297,1409,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
7086361926,2016-04-08,9634,6.51999998092651,6.51999998092651,2.5,1.39999997615814,2.58999991416931,0.0,50,48,140,797,2752,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
4558609924,2016-04-08,4195,2.76999998092651,2.76999998092651,0.0,0.0,2.76999998092651,0.0,0,0,241,1199,1778,2016-03-12_to_2016-04-11,false,6,28,,,,false,true,69.4000015258789
6391747486,2016-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1820,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
6962181067,2016-04-08,14400,10.8800001144409,9.52000045776367,2.47000002861023,2.88000011444092,5.53000020980835,0.0,27,37,276,697,2188,2016-03-12_to_2016-04-11,false,6,28,,,,false,true,61.7000007629395
4702921684,2016-04-08,8184,6.6399998664856,6.6399998664856,0.0,0.620000004768372,5.94999980926514,0.0,0,15,247,808,2981,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
1927972279,2016-04-08,519,0.360000014305115,0.360000014305115,0.0,0.0,0.360000014305115,0.0,0,0,34,1406,2088,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
6290855005,2016-04-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
5553957443,2016-04-08,9938,6.48999977111816,6.48999977111816,2.14000010490417,1.27999997138977,3.07999992370605,0.0,38,24,193,767,2019,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
1644430081,2016-04-08,7842,5.69999980926514,5.69999980926514,0.479999989271164,2.41000008583069,2.80999994277954,0.0,7,43,161,1229,2928,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
4319703577,2016-04-08,6544,4.40999984741211,4.40999984741211,0.28999999165535,0.259999990463257,3.85999989509583,0.0,4,6,276,1132,2069,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
1844505072,2016-04-08,5316,3.50999999046326,3.50999999046326,0.0,0.0,3.50999999046326,0.0,0,0,221,1219,1824,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
2026352035,2016-04-08,3762,2.32999992370605,2.32999992370605,0.0,0.0,2.32999992370605,0.0,0,0,173,719,1425,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
8053475328,2016-04-08,11693,9.53999996185303,9.53999996185303,6.76999998092651,0.259999990463257,2.5,0.0,60,6,153,1221,2790,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
3977333714,2016-04-08,10226,6.84000015258789,6.84000015258789,0.0,4.44000005722046,2.40000009536743,0.0,0,101,174,685,1524,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
4057192912,2016-04-08,8426,6.15999984741211,6.15999984741211,0.129999995231628,5.48999977111816,0.540000021457672,0.0,2,120,25,1293,2360,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
5577150313,2016-04-08,4363,3.25999999046326,3.25999999046326,0.129999995231628,0.0599999986588955,3.07999992370605,0.0,8,2,156,813,2486,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
6117666160,2016-04-08,8955,6.76000022888184,6.76000022888184,0.0,0.0,6.73000001907349,0.0,0,0,422,1018,2482,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
8583815059,2016-04-08,1408,1.10000002384186,1.10000002384186,0.0,0.0,1.10000002384186,0.0,0,0,79,1052,1814,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
2022484408,2016-04-08,13023,9.26000022888184,9.26000022888184,3.23000001907349,0.560000002384186,5.46999979019165,0.0,40,12,296,1092,2577,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
8792009665,2016-04-08,1467,0.939999997615814,0.939999997615814,0.100000001490116,0.209999993443489,0.629999995231628,0.0,2,8,71,912,1953,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
2347167796,2016-04-08,10209,6.75,6.75,0.159999996423721,0.349999994039536,6.23000001907349,0.0,2,6,316,711,2104,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
7007744171,2016-04-08,12627,9.64999961853027,8.44999980926514,4.69999980926514,0.740000009536743,4.21000003814697,0.0,54,22,301,1063,2871,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
6775888955,2016-04-08,4131,2.96000003814697,2.96000003814697,1.37000000476837,0.610000014305115,0.980000019073486,0.0,27,30,75,1308,2584,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
1503960366,2016-04-08,12521,7.94000005722046,7.94000005722046,3.30999994277954,0.899999976158142,3.74000000953674,0.0,46,22,212,1160,1895,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
8253242879,2016-04-08,12026,9.14999961853027,9.14999961853027,5.69999980926514,0.930000007152557,2.50999999046326,0.0,47,13,150,1230,2162,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
2873212765,2016-04-08,7157,4.80999994277954,4.80999994277954,0.0,0.0,4.80999994277954,0.0,0,0,380,1060,1944,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
3372868164,2016-04-08,5551,3.78999996185303,3.78999996185303,0.0,0.0,3.76999998092651,0.00999999977648258,0,0,282,1158,1815,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
4020332650,2016-04-08,10480,7.51000022888184,7.51000022888184,0.409999996423721,1.47000002861023,5.01000022888184,0.0399999991059303,6,37,272,1125,4034,2016-03-12_to_2016-04-11,false,6,28,,,,false,false,
8792009665,2016-04-09,1022,0.649999976158142,0.649999976158142,0.0,0.0,0.649999976158142,0.0,0,0,63,739,1890,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
8877689391,2016-04-09,16470,8.06999969482422,8.06999969482422,0.0,0.0199999995529652,8.02000045776367,0.0,90,9,289,1052,3841,2016-03-12_to_2016-04-11,true,7,29,,,,false,true,85.4000015258789
1644430081,2016-04-09,13840,10.0600004196167,10.0600004196167,1.30999994277954,3.72000002861023,5.03000020980835,0.0,18,81,192,1149,3290,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
6391747486,2016-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,198,251,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
2022484408,2016-04-09,16267,12.5900001525879,12.5900001525879,5.75,0.469999998807907,6.36999988555908,0.0,44,16,302,1078,2811,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
2026352035,2016-04-09,3098,1.91999995708466,1.91999995708466,0.0,0.0,1.91999995708466,0.0,0,0,185,700,1413,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
4445114986,2016-04-09,4195,2.80999994277954,2.80999994277954,0.0,0.0,2.80999994277954,0.0,0,0,239,758,2210,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
6290855005,2016-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
7007744171,2016-04-09,10345,6.92000007629395,6.92000007629395,0.0700000002980232,0.270000010728836,6.57999992370605,0.0,2,6,358,1074,2613,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
2347167796,2016-04-09,16081,10.6300001144409,10.6300001144409,1.25,1.82000005245209,7.55999994277954,0.0,16,32,401,970,2488,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
2320127002,2016-04-09,4863,3.27999997138977,3.27999997138977,0.0599999986588955,0.419999986886978,2.79999995231628,0.0,1,11,208,1220,1772,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
6775888955,2016-04-09,14,0.00999999977648258,0.00999999977648258,0.0,0.0,0.00999999977648258,0.0,0,0,1,601,787,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
4558609924,2016-04-09,5512,3.64000010490417,3.64000010490417,0.0,0.0,3.64000010490417,0.0,0,0,276,1164,1882,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
1927972279,2016-04-09,2523,1.75,1.75,0.0,0.370000004768372,1.37999999523163,0.0,0,9,134,1250,2443,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
5577150313,2016-04-09,10494,7.84000015258789,7.84000015258789,4.90999984741211,0.779999971389771,2.15000009536743,0.0,123,62,138,601,3817,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
8253242879,2016-04-09,5360,3.53999996185303,3.53999996185303,0.540000021457672,1.54999995231628,1.46000003814697,0.0,8,28,148,1256,1832,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
6117666160,2016-04-09,10789,8.14999961853027,8.14999961853027,0.0,0.0,8.14999961853027,0.0,0,0,506,413,2617,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
6962181067,2016-04-09,12495,8.26000022888184,8.26000022888184,2.21000003814697,1.0900000333786,4.96000003814697,0.0,33,19,324,609,2231,2016-03-12_to_2016-04-11,true,7,29,,,,false,true,62.0999984741211
4057192912,2016-04-09,1650,1.21000003814697,1.21000003814697,0.0,0.0,1.21000003814697,0.0,0,0,60,1380,1952,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
3372868164,2016-04-09,8827,6.25,6.25,1.76999998092651,0.479999989271164,4.0,0.00999999977648258,21,10,346,1063,2062,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
8053475328,2016-04-09,11159,9.14000034332275,9.14000034332275,6.69000005722046,0.25,2.19000005722046,0.0,59,6,120,1255,2715,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
1844505072,2016-04-09,4979,3.28999996185303,3.28999996185303,0.0,0.0,3.28999996185303,0.0,0,0,184,620,1807,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
4702921684,2016-04-09,14002,11.3599996566772,11.3599996566772,0.610000014305115,2.6800000667572,8.0600004196167,0.0,8,56,381,407,3597,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
5553957443,2016-04-09,4599,3.0,3.0,0.0,0.0,3.0,0.0,0,0,176,578,1692,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
8378563200,2016-04-09,2240,1.77999997138977,1.77999997138977,0.0,0.0,1.77999997138977,0.0,0,0,110,843,2606,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
4319703577,2016-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
4020332650,2016-04-09,7734,5.55000019073486,5.55000019073486,1.1599999666214,0.490000009536743,3.8199999332428,0.0599999986588955,20,12,223,1185,3264,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
1503960366,2016-04-09,12432,8.10000038146973,8.10000038146973,2.58999991416931,0.589999973773956,4.92000007629395,0.0,32,15,248,738,1883,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
2873212765,2016-04-09,14103,9.5600004196167,9.5600004196167,3.01999998092651,0.409999996423721,6.1399998664856,0.00999999977648258,46,8,288,1098,2257,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
7086361926,2016-04-09,7338,4.67000007629395,4.67000007629395,1.08000004291534,0.129999995231628,3.46000003814697,0.0,27,5,204,717,2519,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
3977333714,2016-04-09,14583,9.76000022888184,9.76000022888184,2.48000001907349,1.74000000953674,5.53000020980835,0.0,35,36,254,697,1697,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
1624580081,2016-04-09,3572,2.3199999332428,2.3199999332428,0.0,0.0,2.28999996185303,0.0299999993294477,0,0,122,1318,1370,2016-03-12_to_2016-04-11,true,7,29,,,,false,false,
6962181067,2016-04-10,10148,6.71000003814697,6.71000003814697,1.36000001430511,0.219999998807907,5.13000011444092,0.0,19,7,306,679,2100,2016-03-12_to_2016-04-11,true,1,30,,,,false,true,62.5
8253242879,2016-04-10,2545,1.67999994754791,1.67999994754791,0.0,0.0,1.66999995708466,0.0199999995529652,0,0,126,1314,1657,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
4020332650,2016-04-10,5129,3.6800000667572,3.6800000667572,0.180000007152557,0.239999994635582,3.21000003814697,0.00999999977648258,5,7,176,1178,2817,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
4558609924,2016-04-10,6263,4.1399998664856,4.1399998664856,0.0,0.0,4.13000011444092,0.0,0,0,290,1150,1906,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
1644430081,2016-04-10,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.970000028610229,0.0,0,0,35,207,489,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
2022484408,2016-04-10,10005,7.01999998092651,7.01999998092651,0.0799999982118607,1.04999995231628,5.90000009536743,0.0,1,23,339,1077,2458,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
8378563200,2016-04-10,2631,2.08999991416931,2.08999991416931,0.0,0.0,2.08999991416931,0.0,0,0,117,727,2624,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
4445114986,2016-04-10,6625,4.44999980926514,4.44999980926514,0.0,0.0,4.44999980926514,0.0,0,0,316,755,2424,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
4057192912,2016-04-10,3434,2.50999999046326,2.50999999046326,0.0700000002980232,0.300000011920929,2.14000010490417,0.0,1,7,108,1324,2101,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
7086361926,2016-04-10,569,0.349999994039536,0.349999994039536,0.0,0.0,0.340000003576279,0.0,0,0,27,1368,1799,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
1503960366,2016-04-10,10057,6.98000001907349,6.98000001907349,4.0,0.490000009536743,2.48000001907349,0.0,44,13,168,737,1755,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
2347167796,2016-04-10,10078,6.82999992370605,6.82999992370605,1.01999998092651,0.119999997317791,5.69000005722046,0.0,12,3,303,463,2164,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
5577150313,2016-04-10,9776,7.38000011444092,7.38000011444092,2.9300000667572,1.42999994754791,3.01999998092651,0.0,80,35,162,721,3378,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
6117666160,2016-04-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
6290855005,2016-04-10,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,494,735,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
7007744171,2016-04-10,10146,6.78999996185303,6.78999996185303,0.0700000002980232,0.610000014305115,6.1100001335144,0.0,1,12,397,1030,2700,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
8053475328,2016-04-10,10118,7.73000001907349,7.73000001907349,3.04999995231628,0.800000011920929,3.88000011444092,0.0,30,18,207,1185,2684,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
8792009665,2016-04-10,4605,2.95000004768372,2.95000004768372,0.0,0.0,2.95000004768372,0.0,0,0,179,1261,2253,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
5553957443,2016-04-10,5594,3.65000009536743,3.65000009536743,0.280000001192093,1.48000001907349,1.88999998569489,0.0,4,25,150,552,1712,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
8877689391,2016-04-10,28497,27.5300006866455,27.5300006866455,21.9200000762939,1.12000000476837,4.46000003814697,0.0,128,46,211,1055,4526,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
3372868164,2016-04-10,4662,3.1800000667572,3.1800000667572,1.03999996185303,0.150000005960464,1.99000000953674,0.0,22,4,152,735,1276,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
2026352035,2016-04-10,5142,3.19000005722046,3.19000005722046,0.0,0.0,3.19000005722046,0.0,0,0,230,654,1515,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
4702921684,2016-04-10,11135,9.02999973297119,9.02999973297119,0.0799999982118607,1.1599999666214,7.78999996185303,0.0,1,25,331,528,3224,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
2873212765,2016-04-10,5290,3.54999995231628,3.54999995231628,0.0399999991059303,0.340000003576279,3.17000007629395,0.0,1,8,251,1180,1724,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
3977333714,2016-04-10,3573,2.39000010490417,2.39000010490417,0.939999997615814,0.409999996423721,0.970000028610229,0.0,15,8,99,866,1232,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
2320127002,2016-04-10,2277,1.52999997138977,1.52999997138977,0.0,0.0,1.52999997138977,0.0,0,0,103,1337,1530,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
1844505072,2016-04-10,6556,4.34000015258789,4.34000015258789,0.0,0.0,4.32999992370605,0.0,0,0,305,810,1971,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
1927972279,2016-04-10,2105,1.46000003814697,1.46000003814697,0.0,0.0,1.46000003814697,0.0,0,0,139,805,2442,2016-03-12_to_2016-04-11,true,1,30,,,,false,true,129.600006103516
1624580081,2016-04-10,3910,2.53999996185303,2.53999996185303,0.469999998807907,0.25,1.80999994277954,0.00999999977648258,7,7,186,1240,1555,2016-03-12_to_2016-04-11,true,1,30,,,,false,false,
8877689391,2016-04-11,10622,8.0600004196167,8.0600004196167,1.47000002861023,0.150000005960464,6.36999988555908,0.00999999977648258,18,7,225,1190,2820,2016-03-12_to_2016-04-11,false,2,31,,,,false,true,86.0999984741211
2320127002,2016-04-11,11230,7.67000007629395,7.67000007629395,0.889999985694885,0.119999997317791,6.65999984741211,0.0,10,2,390,1038,2206,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
6962181067,2016-04-11,12362,9.09000015258789,8.17000007629395,1.0900000333786,2.73000001907349,5.26999998092651,0.0,21,38,297,678,2188,2016-03-12_to_2016-04-11,false,2,31,,,,false,true,62.2000007629395
8253242879,2016-04-11,1636,1.08000004291534,1.08000004291534,0.0,0.0,1.08000004291534,0.0,0,0,86,1139,1377,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
1927972279,2016-04-11,1209,0.839999973773956,0.839999973773956,0.0,0.0,0.839999973773956,0.0,0,0,73,842,2255,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
2873212765,2016-04-11,7497,5.03999996185303,5.03999996185303,0.0,0.0,5.03999996185303,0.0,0,0,357,882,1741,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
5553957443,2016-04-11,11906,7.76999998092651,7.76999998092651,2.25999999046326,1.51999998092651,3.99000000953674,0.0,32,27,234,688,2065,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
4558609924,2016-04-11,8828,5.84000015258789,5.84000015258789,0.0,0.0,5.84000015258789,0.0,0,0,308,1132,2149,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
4057192912,2016-04-11,6801,4.98000001907349,4.98000001907349,0.0,0.0,4.96999979019165,0.0,0,0,193,1247,2393,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
4445114986,2016-04-11,5986,4.13000011444092,4.13000011444092,1.95000004768372,0.230000004172325,1.95000004768372,0.0,23,5,195,789,2297,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
4702921684,2016-04-11,6499,5.26999998092651,5.26999998092651,0.0,0.0,5.26999998092651,0.0,0,0,207,809,2677,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
3977333714,2016-04-11,3108,2.14000010490417,2.14000010490417,0.0700000002980232,0.0399999991059303,1.96000003814697,0.0,1,1,129,894,1223,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
8378563200,2016-04-11,8837,7.01000022888184,7.01000022888184,1.53999996185303,0.879999995231628,4.59000015258789,0.0,74,17,182,811,3775,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
2022484408,2016-04-11,10106,7.09000015258789,7.09000015258789,1.21000003814697,0.560000002384186,5.32999992370605,0.0,41,16,272,1111,2568,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
1844505072,2016-04-11,5430,3.58999991416931,3.58999991416931,0.0,0.0,3.58999991416931,0.0,0,0,251,1189,1888,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
5577150313,2016-04-11,2862,2.14000010490417,2.14000010490417,1.03999996185303,0.25,0.839999973773956,0.0,39,17,54,209,1511,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
8053475328,2016-04-11,16064,12.7200002670288,12.7200002670288,9.97999954223633,0.360000014305115,2.38000011444092,0.0,96,8,155,1181,3097,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
1503960366,2016-04-11,10990,7.26000022888184,7.26000022888184,2.03999996185303,0.569999992847443,4.65000009536743,0.0,26,14,216,855,1811,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
2347167796,2016-04-11,10001,6.6100001335144,6.6100001335144,0.330000013113022,2.9300000667572,3.35999989509583,0.0,5,52,196,788,2009,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
1624580081,2016-04-11,10000,6.5,6.5,0.0,0.0,6.5,0.0,0,0,172,1268,1469,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
4020332650,2016-04-11,2993,2.15000009536743,2.15000009536743,0.0,0.0,2.08999991416931,0.0,0,0,114,888,2507,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
7086361926,2016-04-11,6242,3.92000007629395,3.92000007629395,0.740000009536743,0.230000004172325,2.9300000667572,0.0,46,22,126,741,2543,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
8792009665,2016-04-11,178,0.109999999403954,0.109999999403954,0.0,0.0,0.109999999403954,0.0,0,0,12,1428,1725,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
2026352035,2016-04-11,3279,2.02999997138977,2.02999997138977,0.0,0.0,2.02999997138977,0.0,0,0,164,694,1405,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
7007744171,2016-04-11,12168,8.14000034332275,8.14000034332275,1.04999995231628,0.790000021457672,6.28999996185303,0.0,18,27,375,1020,2871,2016-03-12_to_2016-04-11,false,2,31,,,,false,false,
1644430081,2016-04-12,10694,7.76999998092651,7.76999998092651,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
4388161847,2016-04-12,10122,7.78000020980835,7.78000020980835,0.0,0.0,0.0,0.0,0,0,0,1440,2955,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
6775888955,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
7007744171,2016-04-12,14172,10.289999961853,9.47999954223633,4.5,0.379999995231628,5.40999984741211,0.0,53,8,355,1024,2937,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
4057192912,2016-04-12,5394,4.03000020980835,4.03000020980835,0.0,0.0,3.94000005722046,0.0,0,0,164,1276,2286,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
2873212765,2016-04-12,8796,5.90999984741211,5.90999984741211,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
8053475328,2016-04-12,18060,14.1199998855591,14.1199998855591,11.6400003433228,0.389999985694885,2.09999990463257,0.0,116,8,123,1193,3186,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
4558609924,2016-04-12,5135,3.39000010490417,3.39000010490417,0.0,0.0,3.39000010490417,0.0,0,0,318,1122,1909,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
6117666160,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
2347167796,2016-04-12,10113,6.82999992370605,6.82999992370605,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
2022484408,2016-04-12,11875,8.34000015258789,8.34000015258789,3.30999994277954,0.769999980926514,4.26000022888184,0.0,42,14,227,1157,2390,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
2320127002,2016-04-12,10725,7.48999977111816,7.48999977111816,1.16999995708466,0.310000002384186,6.01000022888184,0.0,13,9,306,1112,2124,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
8253242879,2016-04-12,9033,7.15999984741211,7.15999984741211,5.42999982833862,0.140000000596046,1.5900000333786,0.0,40,2,154,1244,2044,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
8877689391,2016-04-12,23186,20.3999996185303,20.3999996185303,12.2200002670288,0.340000003576279,7.82000017166138,0.0,85,7,312,1036,3921,2016-04-12_to_2016-05-12,false,3,1,,,,false,true,85.8000030517578
8583815059,2016-04-12,5014,3.91000008583069,3.91000008583069,0.0,0.330000013113022,3.57999992370605,0.0,0,7,196,1237,2650,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
1624580081,2016-04-12,8163,5.30999994277954,5.30999994277954,0.0,0.0,5.30999994277954,0.0,0,0,146,1294,1432,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
4319703577,2016-04-12,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,0.0,0,0,0,1440,2115,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
3372868164,2016-04-12,4747,3.24000000953674,3.24000000953674,0.0,0.0,3.23000001907349,0.00999999977648258,0,0,280,1160,1788,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
1844505072,2016-04-12,6697,4.42999982833862,4.42999982833862,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
6290855005,2016-04-12,4562,3.45000004768372,3.45000004768372,0.0,0.0,3.45000004768372,0.0,0,0,199,1241,2560,2016-04-12_to_2016-05-12,false,3,1,,,,false,false,
2873212765,2016-04-13,7618,5.11999988555908,5.11999988555908,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,2016-04-12_to_2016-05-12,false,4,2,,,,false,false,
1644430081,2016-04-13,8001,5.82000017166138,5.82000017166138,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,2016-04-12_to_2016-05-12,false,4,2,,,,false,false,
8583815059,2016-04-13,5571,4.34999990463257,4.34999990463257,0.150000005960464,0.970000028610229,3.23000001907349,0.0,2,23,163,1252,2654,2016-04-12_to_2016-05-12,false,4,2,,,,false,false,
